model,redshift,sub_id,logMstar,resid,bbarolo_rc
CDM,0.5,81706,10.096,1.9049,0
vSIDM,0.5,84162,10.112,1.9041,0
SIDM1,3.0,1263,11.271,1.9033,0
SIDM1,0.5,79918,10.219,1.9033,0
CDM,1.0,51104,10.144,1.9029,0
vSIDM,1.0,62596,10.115,1.9023,0
SIDM1,1.0,69474,9.802,1.9018,0
CDM,0.5,73212,10.585,1.9008,0
SIDM1,0.5,54942,10.954,1.8994,0
SIDM1,0.5,66549,10.767,1.8977,0
CDM,0.5,92332,9.768,1.8973,0
CDM,0.5,76931,10.496,1.8967,0
SIDM1,1.0,65390,10.130,1.8961,0
CDM,0.5,22708,11.400,1.8961,0
vSIDM,0.5,66727,10.410,1.8956,0
SIDM1,1.0,25493,10.995,1.8956,0
CDM,0.5,62428,10.935,1.8953,0
SIDM1,0.5,78084,10.343,1.8949,0
vSIDM,0.5,67567,9.824,1.8942,0
SIDM1,1.0,63477,9.923,1.8941,0
CDM,0.5,81075,10.157,1.8938,0
CDM,0.5,86895,9.952,1.8903,0
CDM,0.5,85758,9.941,1.8898,0
vSIDM,1.0,66401,10.000,1.8897,0
CDM,0.5,74846,10.437,1.8892,0
SIDM1,0.5,75809,10.469,1.8883,0
CDM,0.5,63485,10.742,1.8871,0
CDM,0.5,85498,10.174,1.8839,0
SIDM1,0.5,85492,9.934,1.8820,0
SIDM1,1.0,23769,11.079,1.8820,0
SIDM1,1.0,53599,10.358,1.8813,0
SIDM1,0.5,82909,9.914,1.8797,0
SIDM1,0.5,57851,10.699,1.8785,0
SIDM1,0.5,93028,9.780,1.8780,0
SIDM1,1.0,77654,9.932,1.8777,0
SIDM1,1.0,69787,9.872,1.8775,0
vSIDM,0.5,52275,10.706,1.8768,0
vSIDM,0.5,82587,9.852,1.8758,0
vSIDM,1.0,68210,9.966,1.8757,0
SIDM1,0.5,58415,10.871,1.8737,0
CDM,0.5,93664,9.823,1.8728,0
CDM,0.5,87403,10.025,1.8722,0
SIDM1,0.5,76490,10.354,1.8718,0
CDM,1.0,52846,10.256,1.8717,0
SIDM1,0.5,77828,10.295,1.8711,0
vSIDM,0.5,82059,9.823,1.8707,0
vSIDM,1.0,50316,10.589,1.8703,0
CDM,0.5,88136,10.020,1.8689,0
CDM,0.5,76733,10.504,1.8687,0
vSIDM,1.0,53403,10.221,1.8686,0
CDM,0.5,83369,10.174,1.8663,0
SIDM1,0.5,67804,10.626,1.8659,0
SIDM1,0.5,40847,11.012,1.8627,0
CDM,0.5,78239,10.337,1.8625,0
CDM,0.5,86672,9.987,1.8616,0
CDM,0.5,78097,10.250,1.8607,0
SIDM1,1.0,76384,9.870,1.8607,0
SIDM1,0.5,77879,10.373,1.8603,0
SIDM1,0.5,90591,9.814,1.8598,0
vSIDM,0.5,71699,10.021,1.8593,0
CDM,0.5,72555,10.169,1.8587,0
SIDM1,0.5,80096,10.158,1.8583,0
CDM,1.0,73390,9.777,1.8582,0
CDM,1.0,59469,10.463,1.8576,0
vSIDM,1.0,53470,10.469,1.8574,0
SIDM1,1.0,69840,9.948,1.8557,0
CDM,1.0,73120,9.817,1.8555,0
CDM,1.0,63845,10.094,1.8548,0
vSIDM,0.5,86425,9.748,1.8538,0
CDM,1.0,57821,10.142,1.8526,0
SIDM1,0.5,24433,11.347,1.8522,0
vSIDM,0.5,73902,10.523,1.8509,0
SIDM1,0.5,86756,9.998,1.8503,0
SIDM1,0.5,86416,10.159,1.8495,0
SIDM1,0.5,80451,10.351,1.8493,0
vSIDM,1.0,48473,10.649,1.8490,0
CDM,0.5,89227,10.183,1.8476,0
vSIDM,1.0,68977,9.889,1.8464,0
CDM,0.5,88029,10.177,1.8460,0
SIDM1,2.0,38277,9.737,1.8459,0
CDM,0.5,80862,10.392,1.8447,0
CDM,0.5,43846,11.175,1.8436,0
CDM,0.5,81932,10.084,1.8421,0
SIDM1,1.0,35916,10.953,1.8420,0
CDM,0.5,78564,10.116,1.8416,0
vSIDM,0.5,84147,9.899,1.8394,0
SIDM1,0.5,79870,9.992,1.8390,0
vSIDM,0.5,86313,9.773,1.8372,0
SIDM1,0.5,86436,9.822,1.8362,0
CDM,1.0,66816,9.855,1.8350,0
CDM,0.5,82804,10.149,1.8350,0
CDM,0.5,56613,10.855,1.8350,0
SIDM1,0.5,93008,9.865,1.8347,0
vSIDM,1.0,70830,9.843,1.8336,0
CDM,0.5,75169,10.377,1.8333,0
SIDM1,1.0,81164,9.795,1.8332,0
SIDM1,2.0,46977,9.916,1.8330,0
SIDM1,0.5,91145,10.014,1.8329,0
vSIDM,1.0,51641,10.012,1.8328,0
vSIDM,0.5,77156,10.145,1.8307,0
SIDM1,1.0,38733,10.754,1.8303,0
vSIDM,0.5,75150,10.163,1.8294,0
SIDM1,0.5,89911,9.861,1.8289,0
vSIDM,0.5,54062,10.854,1.8289,0
CDM,0.5,86867,9.867,1.8286,0
SIDM1,0.5,66385,10.733,1.8279,0
CDM,1.0,73208,9.953,1.8275,0
SIDM1,1.0,74991,10.018,1.8271,0
SIDM1,0.5,78300,10.334,1.8250,0
CDM,1.0,70982,9.973,1.8235,0
CDM,0.5,81373,10.163,1.8233,0
vSIDM,0.5,78430,10.250,1.8219,0
CDM,1.0,64928,10.033,1.8216,0
CDM,0.5,73917,10.195,1.8216,0
vSIDM,0.5,68866,10.543,1.8209,0
vSIDM,1.0,71096,9.963,1.8208,0
SIDM1,0.5,92958,9.860,1.8203,0
vSIDM,0.5,61904,10.074,1.8201,0
vSIDM,0.5,69600,10.657,1.8199,0
SIDM1,0.5,88257,9.738,1.8192,0
vSIDM,1.0,67863,9.781,1.8187,0
SIDM1,1.0,69680,10.016,1.8181,0
SIDM1,0.5,64165,10.567,1.8148,0
SIDM1,0.5,89549,9.822,1.8139,0
SIDM1,0.5,97625,10.067,1.8139,0
SIDM1,0.5,89435,9.880,1.8137,0
vSIDM,0.5,72715,10.089,1.8135,0
SIDM1,0.5,75904,10.567,1.8128,0
SIDM1,0.5,61278,10.671,1.8119,0
CDM,0.5,88643,10.021,1.8118,0
CDM,0.5,66204,10.772,1.8102,0
CDM,1.0,67652,9.756,1.8088,0
SIDM1,0.5,81167,10.249,1.8086,0
SIDM1,0.5,79289,10.163,1.8077,0
SIDM1,0.5,45484,11.216,1.8067,0
CDM,0.5,80625,10.080,1.8057,0
SIDM1,1.0,72884,9.828,1.8055,0
vSIDM,0.5,78925,9.722,1.8055,0
CDM,0.5,81560,10.250,1.8015,0
CDM,0.5,55372,11.012,1.8011,0
CDM,0.5,90095,9.877,1.8002,0
SIDM1,0.5,92925,10.018,1.7995,0
SIDM1,0.5,86554,9.941,1.7970,0
CDM,0.5,72906,10.232,1.7961,0
vSIDM,0.5,81581,9.851,1.7960,0
SIDM1,1.0,68624,9.752,1.7947,0
SIDM1,0.5,84751,10.052,1.7942,0
vSIDM,0.5,89109,9.823,1.7939,0
SIDM1,1.0,40438,10.896,1.7930,0
vSIDM,1.0,68814,9.919,1.7919,0
SIDM1,0.5,77265,10.065,1.7918,0
vSIDM,0.5,74894,10.013,1.7910,0
vSIDM,0.5,75719,10.214,1.7906,0
vSIDM,0.5,74362,10.028,1.7904,0
CDM,0.5,94189,9.746,1.7897,0
CDM,1.0,69251,9.755,1.7888,0
vSIDM,1.0,63848,10.275,1.7885,0
SIDM1,0.5,56613,10.696,1.7877,0
CDM,0.5,83443,9.813,1.7873,0
SIDM1,0.5,81205,10.240,1.7866,0
SIDM1,0.5,80418,10.249,1.7864,0
vSIDM,1.0,75294,9.769,1.7863,0
SIDM1,0.5,87873,9.957,1.7832,0
CDM,1.0,73090,9.876,1.7828,0
vSIDM,0.5,85759,9.732,1.7825,0
vSIDM,0.5,82792,9.890,1.7820,0
SIDM1,0.5,91674,9.798,1.7818,0
vSIDM,1.0,77517,9.789,1.7811,0
CDM,0.5,80403,9.993,1.7805,0
SIDM1,0.5,95662,9.754,1.7799,0
vSIDM,0.5,79994,10.244,1.7792,0
vSIDM,1.0,57910,10.131,1.7779,0
SIDM1,0.5,85578,9.947,1.7767,0
SIDM1,3.0,4156,10.971,1.7761,0
CDM,0.5,65351,10.494,1.7746,0
SIDM1,0.5,80026,10.246,1.7722,0
SIDM1,0.5,63187,10.362,1.7711,0
vSIDM,1.0,68027,9.941,1.7705,0
SIDM1,0.5,86532,10.137,1.7702,0
vSIDM,0.5,80771,9.800,1.7696,0
SIDM1,0.5,67985,10.631,1.7695,0
SIDM1,1.0,70709,10.053,1.7693,0
vSIDM,0.5,73944,10.415,1.7689,0
CDM,0.5,85564,9.994,1.7628,0
CDM,0.5,78273,10.168,1.7606,0
vSIDM,0.5,71397,10.043,1.7599,0
vSIDM,1.0,45324,10.838,1.7587,0
vSIDM,0.5,88629,9.807,1.7575,0
CDM,0.5,86179,9.922,1.7574,0
SIDM1,1.0,54265,10.270,1.7568,0
vSIDM,1.0,80727,9.833,1.7566,0
SIDM1,0.5,80925,9.924,1.7550,0
vSIDM,0.5,76020,10.170,1.7549,0
CDM,0.5,66043,10.339,1.7540,0
SIDM1,0.5,79086,10.175,1.7531,0
vSIDM,0.5,79065,9.834,1.7516,0
SIDM1,0.5,86880,10.003,1.7516,0
vSIDM,0.5,53210,10.922,1.7504,0
SIDM1,0.5,93578,9.786,1.7500,0
vSIDM,0.5,83368,9.805,1.7490,0
SIDM1,0.5,79357,9.725,1.7462,0
vSIDM,0.5,69870,10.236,1.7451,0
SIDM1,1.0,56107,10.471,1.7447,0
vSIDM,0.5,78577,10.246,1.7441,0
CDM,1.0,73470,9.764,1.7435,0
vSIDM,0.5,76163,10.123,1.7434,0
vSIDM,0.5,76639,9.964,1.7431,0
SIDM1,0.5,80583,10.256,1.7429,0
SIDM1,1.0,39648,10.985,1.7417,0
SIDM1,0.5,79629,10.234,1.7412,0
SIDM1,1.0,57921,10.390,1.7402,0
CDM,0.5,74494,10.199,1.7397,0
CDM,0.5,92419,9.810,1.7350,0
CDM,0.5,87638,9.828,1.7338,0
SIDM1,0.5,89060,9.945,1.7333,0
SIDM1,1.0,76856,9.790,1.7326,0
CDM,0.5,89614,9.885,1.7324,0
CDM,0.5,86813,10.049,1.7316,0
SIDM1,0.5,86083,10.126,1.7298,0
CDM,0.5,61656,10.973,1.7240,0
SIDM1,0.5,91910,9.738,1.7240,0
vSIDM,1.0,73851,9.738,1.7232,0
CDM,1.0,72893,9.741,1.7223,0
vSIDM,0.5,72929,10.471,1.7223,0
CDM,0.5,65953,10.722,1.7206,0
vSIDM,0.5,81171,9.960,1.7206,0
vSIDM,0.5,74968,9.962,1.7185,0
SIDM1,0.5,98532,9.848,1.7183,0
SIDM1,0.5,72558,10.489,1.7180,0
SIDM1,0.5,84264,9.874,1.7180,0
CDM,0.5,83245,10.006,1.7172,0
vSIDM,0.5,39659,11.231,1.7156,0
vSIDM,0.5,76087,10.353,1.7144,0
SIDM1,0.5,53377,10.769,1.7137,0
vSIDM,0.5,88761,9.809,1.7132,0
SIDM1,1.0,73345,9.890,1.7127,0
CDM,0.5,84082,9.745,1.7121,0
SIDM1,0.5,86620,9.889,1.7111,0
CDM,0.5,69737,10.463,1.7109,0
CDM,0.5,79900,10.267,1.7105,0
SIDM1,1.0,76718,9.755,1.7104,0
SIDM1,1.0,76434,9.816,1.7084,0
CDM,0.5,71943,10.572,1.7084,0
SIDM1,0.5,94987,9.734,1.7071,0
CDM,0.5,78049,10.294,1.7070,0
SIDM1,1.0,61614,9.758,1.7022,0
SIDM1,0.5,60835,10.768,1.7021,0
vSIDM,0.5,64647,10.246,1.7019,0
CDM,0.5,74135,10.321,1.7009,0
CDM,0.5,85417,9.966,1.7003,0
vSIDM,0.5,81287,9.965,1.6980,0
vSIDM,0.5,81149,9.988,1.6963,0
CDM,1.0,52699,10.643,1.6959,0
SIDM1,1.0,75056,9.913,1.6952,0
SIDM1,1.0,42765,10.940,1.6950,0
CDM,0.5,98089,9.825,1.6949,0
vSIDM,0.5,89850,9.803,1.6941,0
SIDM1,1.0,69703,9.831,1.6940,0
CDM,0.5,82642,9.767,1.6937,0
SIDM1,0.5,41824,11.407,1.6915,0
CDM,0.5,79023,10.070,1.6910,0
SIDM1,0.5,66637,10.795,1.6887,0
vSIDM,1.0,67012,9.883,1.6873,0
SIDM1,0.5,85001,10.057,1.6833,0
SIDM1,1.0,44087,10.664,1.6823,0
SIDM1,0.5,92847,9.907,1.6820,0
vSIDM,1.0,65328,10.172,1.6809,0
vSIDM,0.5,56492,10.954,1.6807,0
CDM,0.5,78353,10.403,1.6786,0
SIDM1,0.5,75620,10.487,1.6778,0
SIDM1,1.0,18791,11.334,1.6752,0
SIDM1,0.5,79834,10.096,1.6752,0
vSIDM,0.5,77359,10.158,1.6742,0
SIDM1,0.5,69475,9.934,1.6734,0
vSIDM,0.5,66872,10.674,1.6723,0
CDM,1.0,37053,10.942,1.6719,0
vSIDM,1.0,53000,10.564,1.6704,0
vSIDM,0.5,62261,10.224,1.6698,0
SIDM1,0.5,90473,9.894,1.6693,0
SIDM1,1.0,37480,10.823,1.6687,0
vSIDM,0.5,76940,10.045,1.6678,0
SIDM1,1.0,72013,10.212,1.6649,0
vSIDM,0.5,61756,10.772,1.6641,0
vSIDM,0.5,74219,10.304,1.6639,0
SIDM1,0.5,84816,9.921,1.6620,0
SIDM1,0.5,83146,10.071,1.6617,0
CDM,0.5,79481,10.115,1.6615,0
CDM,0.5,85954,9.720,1.6609,0
SIDM1,1.0,85387,9.804,1.6608,0
SIDM1,1.0,58412,10.388,1.6605,0
vSIDM,1.0,64015,9.892,1.6597,0
SIDM1,1.0,30698,11.101,1.6594,0
SIDM1,0.5,89663,9.949,1.6586,0
SIDM1,0.5,73387,10.502,1.6565,0
SIDM1,0.5,51932,10.645,1.6546,0
CDM,0.5,86917,9.911,1.6541,0
vSIDM,0.5,85372,10.035,1.6534,0
SIDM1,1.0,69619,9.855,1.6521,0
SIDM1,1.0,79113,9.753,1.6498,0
SIDM1,0.5,82261,10.217,1.6480,0
SIDM1,1.0,59773,10.409,1.6468,0
CDM,0.5,87749,9.906,1.6461,0
vSIDM,0.5,49795,10.638,1.6427,0
CDM,1.0,55283,10.585,1.6381,0
CDM,0.5,74202,10.674,1.6377,0
SIDM1,1.0,65754,10.139,1.6365,0
vSIDM,0.5,84640,9.779,1.6353,0
SIDM1,0.5,74518,10.048,1.6311,0
SIDM1,0.5,78354,9.794,1.6284,0
CDM,1.0,72996,10.072,1.6236,0
CDM,0.5,52313,10.666,1.6200,0
CDM,0.5,85825,10.269,1.6137,0
SIDM1,0.5,80839,10.245,1.6136,0
vSIDM,0.5,74314,10.152,1.6123,0
CDM,0.5,85792,10.028,1.6118,0
SIDM1,0.5,80969,10.069,1.6116,0
vSIDM,1.0,36796,10.446,1.6112,0
vSIDM,0.5,67014,10.403,1.6077,0
vSIDM,0.5,63803,10.684,1.6058,0
vSIDM,0.5,83604,10.178,1.6043,0
SIDM1,0.5,95204,9.777,1.6032,0
vSIDM,1.0,25729,11.137,1.6030,0
vSIDM,0.5,76321,10.261,1.6008,0
CDM,0.5,29145,11.603,1.5985,0
vSIDM,0.5,81509,9.832,1.5982,0
CDM,0.5,35604,11.591,1.5974,0
CDM,0.5,77142,10.487,1.5965,0
vSIDM,0.5,76805,10.094,1.5944,0
vSIDM,0.5,96640,9.705,1.5943,0
CDM,0.5,58215,11.124,1.5940,0
CDM,1.0,37277,10.531,1.5935,0
vSIDM,0.5,52814,10.967,1.5928,0
SIDM1,1.0,71223,9.849,1.5926,0
CDM,0.5,84109,10.019,1.5925,0
vSIDM,0.5,44705,11.180,1.5879,0
CDM,0.5,66912,10.600,1.5877,0
SIDM1,0.5,82288,9.868,1.5873,0
CDM,1.0,72056,9.846,1.5859,0
vSIDM,0.5,79783,9.840,1.5836,0
CDM,0.5,85236,10.079,1.5822,0
CDM,0.5,67095,10.644,1.5812,0
vSIDM,0.5,56142,10.693,1.5808,0
vSIDM,0.5,80894,10.074,1.5796,0
vSIDM,2.0,15019,10.751,1.5776,0
CDM,1.0,56088,10.443,1.5762,0
SIDM1,0.5,93896,9.742,1.5759,0
vSIDM,0.5,72436,10.347,1.5757,0
vSIDM,1.0,57157,10.137,1.5724,0
SIDM1,0.5,91287,9.968,1.5680,0
CDM,1.0,23494,11.094,1.5632,0
vSIDM,0.5,71534,10.557,1.5629,0
vSIDM,0.5,84125,9.933,1.5553,0
SIDM1,0.5,65281,10.565,1.5535,0
CDM,1.0,69544,9.906,1.5535,0
vSIDM,0.5,83183,9.875,1.5527,0
SIDM1,0.5,93832,9.744,1.5517,0
vSIDM,0.5,75251,10.054,1.5514,0
vSIDM,1.0,61934,10.001,1.5506,0
vSIDM,0.5,66373,10.578,1.5502,0
CDM,0.5,56755,10.837,1.5455,0
vSIDM,0.5,72563,10.379,1.5438,0
CDM,0.5,89063,9.852,1.5415,0
CDM,0.5,58512,11.014,1.5390,0
SIDM1,1.0,19573,11.546,1.5371,0
vSIDM,0.5,50729,10.520,1.5360,0
SIDM1,0.5,91149,9.754,1.5337,0
vSIDM,1.0,43684,10.681,1.5309,0
SIDM1,2.0,11890,10.826,1.5268,0
CDM,1.0,36114,10.747,1.5250,0
SIDM1,0.5,87960,9.999,1.5241,0
CDM,0.5,24154,10.997,1.5238,0
vSIDM,1.0,47125,10.337,1.5232,0
CDM,2.0,15182,10.818,1.5213,0
CDM,0.5,89472,9.855,1.5198,0
SIDM1,0.5,80817,10.257,1.5167,0
CDM,0.5,41397,11.226,1.5087,0
CDM,0.5,87321,9.777,1.5084,0
vSIDM,0.5,82549,9.891,1.5018,0
vSIDM,0.5,82458,10.063,1.5000,0
SIDM1,0.5,90450,9.978,1.4996,0
vSIDM,0.5,86186,9.716,1.4954,0
vSIDM,0.5,64760,10.765,1.4915,0
CDM,1.0,49427,10.723,1.4901,0
SIDM1,0.5,84130,9.845,1.4873,0
vSIDM,0.5,65559,10.549,1.4858,0
CDM,0.5,90502,9.787,1.4819,0
CDM,0.5,74440,10.587,1.4807,0
CDM,0.5,79437,10.080,1.4785,0
vSIDM,0.5,85405,9.865,1.4774,0
SIDM1,1.0,76191,9.790,1.4769,0
vSIDM,1.0,42401,10.885,1.4763,0
CDM,0.5,88589,10.029,1.4740,0
SIDM1,0.5,82544,9.832,1.4723,0
SIDM1,0.5,89822,9.774,1.4708,0
SIDM1,0.5,80192,10.167,1.4685,0
SIDM1,0.5,99355,9.704,1.4671,0
vSIDM,0.5,77615,10.059,1.4633,0
CDM,0.5,75324,10.416,1.4628,0
SIDM1,0.5,88666,9.883,1.4620,0
vSIDM,0.5,68752,10.551,1.4595,0
CDM,1.0,47983,10.504,1.4543,0
vSIDM,0.5,80009,10.130,1.4537,0
vSIDM,0.5,61558,10.906,1.4519,0
vSIDM,1.0,29358,10.983,1.4502,0
vSIDM,0.5,47598,11.196,1.4500,0
CDM,0.5,88876,9.795,1.4494,0
SIDM1,0.5,85818,10.158,1.4493,0
CDM,0.5,40884,11.161,1.4468,0
vSIDM,0.5,79822,9.866,1.4451,0
vSIDM,0.5,79950,10.010,1.4443,0
vSIDM,1.0,69221,9.814,1.4413,0
CDM,0.5,61515,10.906,1.4382,0
vSIDM,0.5,63915,10.792,1.4343,0
SIDM1,0.5,39788,11.263,1.4325,0
SIDM1,0.5,84083,10.390,1.4303,0
vSIDM,0.5,75697,10.293,1.4271,0
SIDM1,0.5,84238,9.868,1.4270,0
SIDM1,0.5,65410,10.375,1.4253,0
SIDM1,0.5,56060,11.092,1.4245,0
SIDM1,0.5,78672,10.254,1.4226,0
vSIDM,0.5,75753,10.200,1.4224,0
SIDM1,0.5,92322,9.850,1.4216,0
vSIDM,1.0,26470,11.095,1.4196,0
vSIDM,0.5,80641,9.727,1.4160,0
SIDM1,0.5,68548,10.543,1.4155,0
CDM,0.5,77391,10.235,1.4107,0
SIDM1,0.5,86322,10.037,1.4105,0
SIDM1,0.5,72176,10.241,1.4081,0
vSIDM,0.5,58839,10.925,1.4069,0
vSIDM,0.5,44267,11.211,1.3929,0
CDM,0.5,81652,10.319,1.3870,0
CDM,1.0,54599,10.018,1.3810,0
vSIDM,0.5,85478,9.867,1.3800,0
SIDM1,0.5,93171,9.772,1.3787,0
SIDM1,0.5,79955,10.304,1.3773,0
vSIDM,1.0,73897,9.868,1.3768,0
SIDM1,0.5,75091,10.540,1.3759,0
vSIDM,0.5,82289,10.011,1.3670,0
vSIDM,0.5,78083,10.296,1.3669,0
SIDM1,0.5,45308,11.331,1.3664,0
vSIDM,0.5,82983,9.734,1.3647,0
SIDM1,0.5,81494,10.045,1.3587,0
CDM,0.5,55114,10.853,1.3579,0
CDM,0.5,85326,9.895,1.3547,0
CDM,0.5,85182,9.839,1.3473,0
vSIDM,1.0,74247,9.723,1.3472,0
vSIDM,0.5,72070,10.156,1.3440,0
SIDM1,0.5,54545,10.969,1.3379,0
SIDM1,0.5,83686,10.114,1.3363,0
SIDM1,1.0,57891,10.634,1.3361,0
SIDM1,2.0,16063,10.732,1.3294,0
SIDM1,0.5,33864,11.569,1.3226,0
CDM,0.5,64893,10.943,1.3167,0
CDM,1.0,28946,11.038,1.3127,0
vSIDM,0.5,52584,10.792,1.3102,0
vSIDM,0.5,58318,10.944,1.3095,0
vSIDM,0.5,84736,9.819,1.3089,0
vSIDM,0.5,77548,10.336,1.3018,0
SIDM1,0.5,83482,9.770,1.3002,0
SIDM1,1.0,52434,10.684,1.2830,0
CDM,1.0,36585,10.989,1.2823,0
vSIDM,0.5,78695,10.184,1.2811,0
SIDM1,1.0,47667,10.814,1.2808,0
CDM,0.5,65474,10.789,1.2745,0
SIDM1,1.0,52147,10.528,1.2717,0
SIDM1,0.5,38057,11.214,1.2641,0
CDM,0.5,70915,10.653,1.2609,0
SIDM1,1.0,47527,10.754,1.2514,0
SIDM1,0.5,59668,10.818,1.2294,0
SIDM1,0.5,59425,10.808,1.2176,0
vSIDM,0.5,95560,9.757,1.2072,0
SIDM1,0.5,62104,10.856,1.1800,0
SIDM1,0.5,88288,9.963,1.1616,0
CDM,0.5,56226,11.026,1.1602,0
SIDM1,0.5,58946,11.028,1.1572,0
SIDM1,0.5,42856,11.124,1.1566,0
CDM,0.5,83859,9.819,1.1449,0
vSIDM,0.5,59076,10.915,1.1442,0
SIDM1,0.5,60449,10.933,1.1411,0
vSIDM,0.5,85621,9.803,1.1398,0
SIDM1,0.5,51070,10.990,1.1375,0
SIDM1,0.5,47483,11.012,1.1374,0
vSIDM,0.5,64302,10.661,1.1274,0
SIDM1,1.0,29326,10.990,1.1238,0
SIDM1,0.5,38640,11.098,1.1214,0
vSIDM,1.0,34581,10.950,1.1152,0
SIDM1,1.0,45524,10.911,1.1011,0
vSIDM,0.5,48671,10.853,1.0985,0
SIDM1,0.5,61918,10.861,1.0911,0
SIDM1,1.0,48220,10.915,1.0789,0
SIDM1,0.5,64623,10.750,1.0686,0
SIDM1,0.5,63053,10.739,1.0408,0
CDM,1.0,25209,11.412,1.0286,0
CDM,1.0,27673,11.132,1.0160,0
